video_id,emd_y_mean,emd_y_variance,emd_y_range,emd_cb_mean,emd_cb_variance,emd_cb_range,emd_cr_mean,emd_cr_variance,emd_cr_range,label
/workspaces/proyecto/workspace/src_c40/Deepfakes/337_522.mp4,0.05370699373162724,0.00015606516858864252,0.0498973791665878,0.05460548088217328,0.00021894442688806442,0.07185039491496414,0.04987361237169756,0.00041608591083142755,0.06666626876057041,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/155_576.mp4,0.032663584185266104,3.334695452177494e-05,0.024589817211374116,0.025517204172863343,9.083085234954314e-05,0.05268418700894173,0.024050465690563304,6.950180713622238e-05,0.03443597558224137,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/620_619.mp4,0.06769550208157957,0.0004089920120168266,0.07693060270765115,0.06795584889971788,0.0003010347430411423,0.07458875528508147,0.07456978535374564,0.00045519016695118276,0.08386328321228342,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/750_743.mp4,0.10784971779931395,0.000718711374857697,0.1513679687511991,0.06648301695297318,0.0002058599976301073,0.07999200565882383,0.05101989672024705,0.0003973634866393015,0.07774041501080194,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/663_231.mp4,0.059058125709423946,0.00023409048861370815,0.054018579174744286,0.03825080934409602,0.00037269151480007374,0.07308369256276169,0.041740453964907206,0.0004298487250961261,0.08246041767984685,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/089_065.mp4,0.044993296687563175,0.00027672809153583665,0.101379327194902,0.05688535461109533,0.00016246767385422404,0.06285275619884981,0.06309282168354227,0.0001780389502561534,0.06122888016953614,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/173_171.mp4,0.06710221687532145,0.00037157358840082653,0.08475400950903633,0.06385908988357719,0.00014925937162472476,0.04977373904582711,0.05150619081516299,0.0001325512843059888,0.05158262920270679,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/980_992.mp4,0.06834024013022287,0.0008058051338864478,0.09236057653387703,0.0614907486405021,0.00046952747812096287,0.07401321330620901,0.09675072370019434,0.000351180966001514,0.08941581764650805,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/244_822.mp4,0.09176887437573374,0.0003682169877232519,0.09437092792357682,0.06920411484959924,0.0003519204167293974,0.09252655309282934,0.0705920780735587,0.00021303424116571185,0.06347514136752522,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/307_365.mp4,0.04098477696706272,1.867450800004246e-05,0.01947695570119948,0.03761758390244821,2.0667078060539434e-05,0.02013913744697055,0.023557213401364185,3.878950379167754e-05,0.023758491911034334,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/436_526.mp4,0.15660727434994481,0.000842145200866846,0.10211677887727356,0.1954160498050102,0.001558210401474888,0.11666069444795682,0.15286469276018216,0.004337215414336102,0.22174333351616626,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/291_874.mp4,0.07718983219016329,0.0004140728319781141,0.08565763220287982,0.053905218554038764,0.0006639893236072414,0.10010895862647227,0.038951510228337746,0.000216614309776754,0.07336684599399136,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/707_705.mp4,0.08459376055036148,0.00020997293158982078,0.05452136134851828,0.06953767441944007,0.0001388698213350327,0.05593559383848933,0.07193683846080934,0.0001762269167356117,0.07168151910820855,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/247_229.mp4,0.08895648275191416,0.0003797347712882531,0.08551213211905473,0.11191787748529425,0.0006304961673409004,0.09538846112578261,0.09631256572926723,0.0003590043423562486,0.08707098712651082,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/678_460.mp4,0.05089163304570191,0.00016419532408193827,0.04852048746214001,0.04778383288062532,0.00010923292440475665,0.04473574968255167,0.05392009601441669,0.0006028490156829242,0.0859049205563128,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/284_263.mp4,0.07530329393616209,0.0003487209575178615,0.08189002217658195,0.08112219933294147,0.0004358605582455786,0.09951513625857777,0.06968204201077596,0.00019990357544395244,0.062450459918502704,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/482_465.mp4,0.05113164145649178,6.048081970811283e-05,0.03669829080536302,0.045340859028287925,0.00017751958057624534,0.056684876214178274,0.03898499606344009,8.387672246041396e-05,0.042265166001373256,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/423_421.mp4,0.08720992420521943,0.0004494438444769898,0.0801369907506552,0.05863426491637069,0.0008206253147374407,0.10708439276786332,0.0650609845634889,0.0006472496522014423,0.11022778196425273,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/637_427.mp4,0.07508429958914437,0.00012481904095805688,0.05299589167639679,0.08792841911226804,0.0001700774509629495,0.04361823289235359,0.09985586610811062,0.0007407306763145623,0.10638451904166488,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/656_666.mp4,0.04247264349100467,7.4764498889257e-05,0.03492380573405652,0.046752739424919136,0.00018806495657028435,0.050804671627794035,0.041471231454257795,5.019826656785186e-05,0.038284185908411233,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/634_660.mp4,0.09975624941756037,0.0004273582707918821,0.08203796702292704,0.06328174919435128,0.00044607211457405727,0.087736149859869,0.085648641694426,0.0004376487927143376,0.10295572876809012,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/008_990.mp4,0.11770835512568006,0.0006865398291306227,0.10776614491848707,0.12505857860850297,0.0009519625579740631,0.11648682775158195,0.07531368462691419,0.0003349548711358298,0.06565494085695639,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/479_706.mp4,0.062248880896080265,0.0002830399173753583,0.06465994290919132,0.04354257847502055,0.00014663044603144927,0.07074712481625407,0.04617496051991956,0.00018805668383890264,0.05666590554357036,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/399_488.mp4,0.07166101437563833,0.00024704230033521275,0.06191276777653018,0.05556810252305069,0.00022738525079792662,0.07228160726114537,0.06619549897037241,0.0005241468462608239,0.08624329791634622,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/255_214.mp4,0.07780093108644312,0.00030529629647831427,0.10692158245989206,0.08045323961965636,0.0002763206221102409,0.06899991802535785,0.06646257051404306,0.00025085849438396683,0.07301000841571464,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/383_353.mp4,0.019426967727461192,2.4028532123192475e-05,0.018938715734665178,0.009208790197094861,3.40857029837845e-06,0.006540970444728132,0.009698710533037794,4.083919583561533e-06,0.00972057898440981,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/303_309.mp4,0.13864632191336979,0.0009405159226464466,0.11198041886982003,0.10230444679957594,0.001037009829941276,0.15997462963748788,0.09675238047358097,0.0005259906264145263,0.10450755653503013,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/530_594.mp4,0.04522525490270762,0.00010880297114832709,0.04419601973864058,0.04023175255515785,0.00013743795033742572,0.050269290966299104,0.05102662842573551,0.00013514633869959343,0.04694621098306937,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/445_494.mp4,0.0289971848150922,2.5548181392117076e-05,0.025575382315742592,0.020511952667222975,1.755425417344212e-05,0.019633549308356264,0.01715401708318499,1.156591305576542e-05,0.01914336538846999,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/036_035.mp4,0.10685518620875017,0.0006482762200264453,0.08489981225492699,0.07365520683890482,0.00027634119617446647,0.06037873057531385,0.13214052180560218,0.0013929702082812346,0.12647125912775417,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/458_722.mp4,0.07488768657433865,0.0003214590827190504,0.07194135378477587,0.05523894653685363,0.0003984671005004122,0.07787198399840838,0.044622592269874764,0.0006834679391375743,0.09898511935205212,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/322_315.mp4,0.053120936004295564,0.00015069316956030062,0.0619137185411467,0.041455883285719225,0.000138846574668262,0.059649114940295025,0.04241650692316215,5.146468260404772e-05,0.0299449683093457,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/793_768.mp4,0.052641634218821336,7.906200457260211e-05,0.04112265960835587,0.0728369078397093,0.00025228469037814877,0.0665160641594646,0.0638377629184742,0.0005604530611368121,0.10280101869889924,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/891_876.mp4,0.11151187542649875,0.0014427480495139825,0.22133585138035627,0.07872178963477,0.0007399333505557313,0.12437478621485937,0.09702864133075341,0.0012013973104855044,0.23149813267393593,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/510_528.mp4,0.1288834514058873,0.0019373015150281514,0.12654847200661518,0.12193697110984497,0.0023272183197620695,0.1360855759322948,0.1712756313960383,0.0039814911941105455,0.16905576417122342,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/263_284.mp4,0.07162167167285288,0.00042679153960987185,0.09588666850309731,0.175653765905584,0.0036872188389845163,0.2209267076125191,0.10020973689459799,0.002247932510004928,0.18764888822467707,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/729_727.mp4,0.06281085999336149,0.00012574077048005123,0.06440928866847934,0.05385347249941157,0.00023081984727553714,0.08024893117101699,0.053187124031330725,0.00039693971389383686,0.10537229970543283,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/519_515.mp4,0.06721507892126508,0.00018523911627496786,0.060705565779947374,0.03709403725185975,0.00017694195822780422,0.06536240404088861,0.06598691644686201,0.0002108249520267414,0.059166687080267205,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/230_204.mp4,0.04898056674353332,0.00010772574105551277,0.043164257102185466,0.04918747108591766,7.408496129664159e-05,0.0443035302526963,0.03400122980125284,0.00011089729838698865,0.0430506979935245,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/556_588.mp4,0.06720536600651864,0.0001688396174009723,0.05260492099016736,0.08076688868608878,0.00043765674271131863,0.071840816300389,0.08014771007617064,0.0004446049076255094,0.0738310576172152,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/815_730.mp4,0.0496292879174632,5.277338715641997e-05,0.02933725978261774,0.04101556496351155,4.558854863606005e-05,0.03290352224345372,0.044122525156001756,6.270439607075475e-05,0.03470930956933689,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/071_054.mp4,0.07842962570612523,0.0003061367761323272,0.06794912967398294,0.07053989160519068,0.0002729969622915457,0.0713245704102847,0.0830476349522978,0.00023566892123065987,0.05601897438673067,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/432_357.mp4,0.05921971677746362,0.00022374492406902183,0.05094881113945941,0.03288679307384689,3.7065375853463104e-05,0.02943142028841996,0.031187705262111773,0.00012535488271792514,0.046713761330577946,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/347_314.mp4,0.04427428741976235,5.8601351875292775e-05,0.03947467576275368,0.025164282911815335,2.684700317610045e-05,0.025838260818638957,0.029063547942751202,8.13617877139816e-05,0.044891920226647626,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/711_681.mp4,0.05877123119430771,0.000382251450254787,0.08746678286964357,0.04225764898177911,0.00027113922474377534,0.0680556113055863,0.05901143025497495,0.0008178735142024337,0.11499206503456871,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/931_936.mp4,0.061447734708988636,5.605653856876646e-05,0.03349903816860211,0.11039895629066748,0.002057805519396222,0.13086634740849334,0.11166375346509007,0.002068587258257781,0.13683582592063942,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/572_554.mp4,0.07371702381311461,0.00036074979374012175,0.06996562009616793,0.05711519948831263,0.0002578352096400525,0.06865424091508518,0.08255832481714248,0.0005627351790306099,0.09879722404381244,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/855_801.mp4,0.06461022076980595,0.0002574432527649061,0.052191334842860926,0.061849011975074156,0.0003697311609569497,0.06347985833698903,0.08878044716771873,0.0011915110929104531,0.12170202461785717,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/019_018.mp4,0.06584581964991704,0.00017642021127240825,0.06283601319060189,0.08596098357409929,0.0011771161184171133,0.12705691515216133,0.08787339203098066,0.002927677092231627,0.2018137430870737,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/169_227.mp4,0.03982343851015348,8.524218080504512e-05,0.04890929268685145,0.03615496449589299,9.831043460041769e-05,0.03566377960804072,0.049931957649361314,7.465764922249509e-05,0.04638550303874725,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/397_602.mp4,0.07276559749466523,0.0002296438802737175,0.059562869235568104,0.05544524058210878,0.0001683607217368427,0.05567889882885679,0.06751462893044984,0.0003396599339861287,0.06745378904189221,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/025_067.mp4,0.04810116297211478,0.00011785515395760487,0.05032581465831169,0.03254663381499308,3.2383529238287944e-05,0.039904129738641284,0.03376876251320187,0.00013006149226465208,0.055780066305622183,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/690_689.mp4,0.039863096687890905,5.737770671750447e-05,0.03743325939343261,0.03270043357762723,6.092915444853196e-05,0.04160653033854711,0.027072575209697705,5.7672328376712005e-05,0.035927624197679905,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/777_745.mp4,0.03222378204770796,0.00020449284793655508,0.06399126519609834,0.02506105358173651,9.07611607499791e-05,0.033260260324586656,0.029072469495643107,0.0001237945898354834,0.03696058395021589,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/936_931.mp4,0.10514983034766388,0.00027282204242276765,0.06605668493441848,0.06736177482121355,0.00022253254608585162,0.06701519196453343,0.09075127457566051,0.0009345751527816298,0.10198466783474164,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/433_498.mp4,0.03367479184945253,9.661789460417127e-05,0.03631453487487639,0.029485431971927455,4.391651855185674e-05,0.028168995070043022,0.037914639038520555,0.00023331357141292966,0.05049519725755612,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/598_178.mp4,0.04588682352306964,0.00027983002536698787,0.06416259732487342,0.038963274482595234,0.0009025251930806628,0.11501647800592582,0.05457977907210593,0.001845912029170175,0.15544226620688778,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/797_844.mp4,0.031476152258299465,3.144421263809179e-05,0.022895659467617964,0.03307425813392386,0.00012072513797163556,0.043658990486327556,0.03271205067325496,9.432590050897647e-05,0.03723042984508178,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/363_343.mp4,0.07216867204541337,0.0001353592527618744,0.05354346063491716,0.052132739892827386,0.00021440703465963715,0.06619167215791978,0.04246385110550459,0.00012360159386777178,0.048709045641157266,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/136_285.mp4,0.07462961540558387,0.00034687730244784503,0.0833784666482848,0.052360278342161726,0.00031689467592171006,0.08435688677206153,0.043342255740122765,0.00024987184228057453,0.06748566046909024,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/427_637.mp4,0.06507101182292867,0.00028067120552621424,0.06019706360451419,0.09988922767749787,0.0004899829427640626,0.07380979624508707,0.06392842322790884,0.00020534085507476144,0.06672832102207446,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/865_739.mp4,0.09145831564774363,0.0003546567699503985,0.08895340339711451,0.04840805771359495,0.0004781127231740312,0.08136965795421026,0.0711950990399599,0.0004108006957112496,0.11594435228052724,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/091_116.mp4,0.04107903091800841,0.00016968415325719567,0.05859557586115341,0.049739912443316395,0.00022388772890585506,0.08414553452330979,0.046163669809611056,0.00024652951624139577,0.06480226956216245,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/309_303.mp4,0.039622284248125056,6.042420352694661e-05,0.025461140996386047,0.06445981364218124,7.15796383377043e-05,0.041696760766810156,0.053140570931304844,4.893701322093463e-05,0.02993914752192116,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/644_657.mp4,0.058787662840719165,9.348842208039332e-05,0.058159941675364105,0.05123528349760144,0.00046660634219224714,0.10122001293557513,0.05932613353567378,0.0004458295911420828,0.08575776702102741,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/484_415.mp4,0.06783854075268587,0.0005640765400508852,0.09189965473842986,0.055840915547334065,0.0005669842268604179,0.10485197290460424,0.05442654406691538,0.0005000532543610268,0.09973420329062915,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/015_919.mp4,0.0711985480483751,0.00037529952764016816,0.0656932485294508,0.058922875704959424,0.00015725111326258696,0.05131802318562683,0.05052288951065313,0.0005116643321924881,0.08398314672216026,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/911_910.mp4,0.037459381381763766,4.5776460538354356e-05,0.028872118963184784,0.03383099962080013,5.930749251064949e-05,0.04279562247667068,0.03488199751558939,7.125660683005948e-05,0.04417171245709091,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/435_456.mp4,0.05852122820878142,0.0003047458865900175,0.07271516431520295,0.042332409700834406,0.00010803278775845275,0.04283032640950533,0.04962882592175385,0.0002283601935291991,0.06749804410067944,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/274_412.mp4,0.07062835286655231,0.0003703097631574088,0.08543236635066337,0.050173762111549614,5.9077667066728403e-05,0.037545343747621786,0.03614114051282627,7.72021071574507e-05,0.0495556065943189,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/636_578.mp4,0.060452300274570395,0.00041416874080988335,0.07859302826326,0.05175827320773187,0.0001908855530352159,0.05776031339694627,0.053859919153256455,0.00017571729943118103,0.05586168407301545,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/929_962.mp4,0.03493126995540771,0.0002396194029365082,0.08411175386114561,0.027464764117709733,4.853893198681646e-05,0.03271644443839642,0.02055998413902183,2.7956563817568406e-05,0.0261637039339383,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/260_331.mp4,0.1429410788554359,0.002500474970213023,0.16108472575798327,0.15571396141080612,0.002041666461741467,0.18783826654963942,0.1440042704998387,0.0039112493594311085,0.181476576885886,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/631_551.mp4,0.06179996117268376,0.0001593478859335966,0.06589991099934803,0.052266058067643374,0.00030912191963773606,0.07371947514848118,0.0591957822273468,0.00032388541128412307,0.068627825672398,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/577_593.mp4,0.0501274807340153,5.2522073998078637e-05,0.029996958505262482,0.04547592401359775,0.00017632624207175054,0.06596067418682452,0.055383256574199125,8.85626966111518e-05,0.05663008190343893,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/713_726.mp4,0.08755034333592401,0.0003503730798260058,0.0735165685900272,0.06653909337201322,0.00037744885153327164,0.07288200074269038,0.05226654712147031,0.0001993776421359985,0.05874727603001759,Deepfakes
