video_id,nose_to_left_ear_max,nose_to_left_ear_min,nose_to_left_ear_skewness,nose_to_right_ear_max,nose_to_right_ear_min,nose_to_right_ear_skewness,nose_to_forehead_max,nose_to_forehead_min,nose_to_forehead_skewness,nose_to_upper_mouth_max,nose_to_upper_mouth_min,nose_to_upper_mouth_skewness,total_blinks,blink_frequency,interval_variance,interval_skewness,duration_mean,duration_variance,duration_range,label
/workspaces/proyecto/workspace/src_c40/Deepfakes/253_183.mp4,2.61116244245098,1.3793834568329828,-1.3534786850457132,2.5480972086467926,1.4047993564345236,-2.005435578666415,6.213942464064593,3.1923457444528407,-0.31894271676406255,2.433767784617663,1.0567426987086728,1.8883780921107007,1,0.010101010101010102,0.0,0.0,2.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/239_218.mp4,1.7240324001917073,1.3492474554080567,-0.9490162434386676,1.7340013427007568,1.4472567832403054,-0.10677656224651652,3.5255754916859985,2.941110736524422,-0.021173452559007242,1.173056025704261,0.8484862453759251,-0.18102016797764153,4,0.04040404040404041,3.5,0.6872431934890912,12.5,57.25,21.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/523_541.mp4,2.649940312531824,2.320935344646047,0.3252631285351498,2.610163798402477,2.3103312314883606,0.3257613704529214,5.260080671121316,4.622194110317982,0.08856794341240477,1.6964998312426838,1.3150733386485947,-0.5322867941474244,0,0.0,0.0,0.0,0.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/883_013.mp4,1.7444867705707654,1.5406030359042657,-0.44461151775843416,1.7686141050136976,1.5642909049659826,-0.1618514290654743,3.3187586605246984,3.0224841962366558,-0.22861546545711856,1.1886733808408738,0.989500544610818,-0.025418629349816913,2,0.02040816326530612,0.25,0.0,38.5,1190.25,69.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/146_256.mp4,2.2312027810520108,1.7494038059966581,-0.594430625013829,2.307851928744768,1.8682978751264512,-0.22718133752003092,5.080715641260038,4.312008802579808,-0.5161059116222112,1.7489935273580672,1.3590807903639153,0.5356106744484728,1,0.010101010101010102,0.0,0.0,2.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/859_843.mp4,2.116500209242537,1.6251034926077723,0.38261863712090416,2.025689145422494,1.5349886458080357,0.4357975217649368,4.751490290803341,3.4626718585189944,1.7965096652474828,1.5307819624271475,1.1266369979393918,-0.4612454969209111,3,0.03,0.2222222222222222,0.7071067811865479,18.333333333333332,105.55555555555554,25.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/252_266.mp4,1.8542766751804813,1.5617435462385372,0.2546182268438268,1.8839693236997639,1.5268909154881765,0.08128885738751346,3.791645787639297,3.2567711728713364,0.07157183908717278,1.2917400396663494,0.9106226811330724,0.6651196962627509,0,0.0,0.0,0.0,0.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/442_195.mp4,2.6399902515448828,1.9946915426574001,-0.14101710255911257,2.681528270530283,2.0917120750920746,-0.22999000313918905,5.5838960279505745,4.1741083696145145,-0.13382794899382994,1.8915501824596102,1.3929734478622282,-0.008919665678918474,0,0.0,0.0,0.0,0.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/023_923.mp4,1.7888977703127373,1.4945971493783645,-0.06251615573416233,1.7875273176002073,1.54191681663832,0.08242643764421022,3.5201847184734136,2.8386766587829353,-0.07995662032841908,1.2301090054607435,1.004539633493997,-0.226311851433623,6,0.06,6.5555555555555545,1.7123151681545647,3.8333333333333335,2.138888888888889,4.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/895_915.mp4,2.3952409690120566,1.3926093576177092,-3.10951267828426,2.4162091846304583,1.3643677047285154,-2.46661144342083,5.154496847060365,2.981001722038013,-3.5163780700602274,1.6833137014233577,0.9177562939999643,-1.9812363750747304,0,0.0,0.0,0.0,0.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/955_078.mp4,1.7829275200098467,1.5433667542259932,0.16892466014419552,1.7878565590139452,1.5458057550195077,0.28410211963005955,3.7923821259356574,3.3236506714573437,0.01407737996643179,1.3463073054728907,1.0217479521175103,-0.637940157281851,0,0.0,0.0,0.0,0.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/840_800.mp4,1.9941333000917756,1.6684850144653514,0.7209310761040573,1.9690675397150659,1.6298920264442371,0.5587490777913166,3.8782271749292665,3.2925619583230787,0.16036488268479684,1.4568887345864254,1.1629880675560582,0.34107011820214966,0,0.0,0.0,0.0,0.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/993_989.mp4,1.892151646833944,1.6201652022624056,0.41278623931014424,1.946890243668379,1.6239379224985224,0.7379658544474029,3.9176621484525156,3.2967879138141183,0.27662608132227584,1.2845518478785227,0.9529292743146105,-0.29848406229286484,4,0.04040404040404041,70.75,1.1229212517996205,5.0,16.5,10.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/780_869.mp4,2.0538538785405582,1.742305102587513,-0.02672647954278516,2.136215795504615,1.7179827019145828,-0.6258955553937743,4.735746966846791,4.238244949418723,-0.14082221210171172,1.545434136940713,1.2400256085835475,-0.5116218288311112,1,0.010101010101010102,0.0,0.0,2.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/944_032.mp4,1.788098033031153,1.4479310685057796,-1.4002048589275138,1.8058039644818402,1.5601870540542089,0.3390902761717547,3.8589605917094914,3.23081489238426,-1.392327575112349,1.2974475803669694,1.0164365624320653,0.9541577778103397,0,0.0,0.0,0.0,0.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/709_390.mp4,2.560587771651155,1.8764308956456484,1.1358095151764214,2.399850239135651,1.7187552562197237,0.8650965933360393,5.34954181717256,4.171355073402584,0.18153886545757322,1.4512597215582577,1.041687968919456,0.12403060902481874,1,0.010101010101010102,0.0,0.0,2.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/850_764.mp4,2.32664815058979,1.6340019841814744,-0.9223492670415916,2.3806238918555302,1.4595157177293132,-1.3502403768118212,4.931936976255398,3.046024049443786,-1.3101183644145662,1.814529219406293,0.9202800132042759,-0.7962735466913192,1,0.01020408163265306,0.0,0.0,5.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/861_858.mp4,1.8473298158994185,1.4331740183856188,-0.05635900612533422,1.8150252183429838,1.4745896947017854,0.1418214622369608,3.6068817130924256,2.8335830414400123,-0.28057652727523663,1.4334513357434249,0.8869539239747493,2.69510265351775,8,0.08163265306122448,1.359375,0.7172063164087318,8.5,66.75,22.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/069_961.mp4,2.3449169798645255,1.9733451964353645,0.06223753017561451,2.302709309489104,1.9499132141799922,0.09827737952315473,5.151681098354795,4.471695588822276,-0.16277018297338022,1.3828955036525372,1.0637384799743799,0.10942803856916158,7,0.07,49.3469387755102,0.041934148554833024,2.857142857142857,0.9795918367346937,3.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/752_751.mp4,1.9962251315948036,1.7287999426476246,0.5857367906005806,1.994278667205239,1.7172752145518497,0.2294438182115159,4.4641269459821284,3.450483165867991,-1.3654546588867431,1.4760859765381873,1.245054541497585,-0.523408704928657,4,0.04040404040404041,35.25,0.716725039205548,3.25,0.6875,2.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/266_252.mp4,1.8381066724709358,1.648537450628369,0.0947885429902482,1.8466991859085256,1.6138036694017364,0.22471033778154773,4.055155473593182,3.4299281225070906,1.6830563598511066,1.115758045892501,0.9207436635301679,-0.10867279283761212,2,0.02,20.25,0.0,3.5,2.25,3.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/337_522.mp4,1.7338975643580572,1.4758736256201062,0.12997148988080723,1.7853379600144927,1.4831240863495623,0.40891605464358544,3.253072227315397,2.848471840934732,0.5562346289823928,1.234385677704215,0.9075256633112582,-0.2919094898618986,5,0.050505050505050504,12.4,1.4565472846013436,15.4,68.24000000000001,23.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/521_517.mp4,1.7388400078360888,1.4680100281590633,-0.07857770967620083,1.7745544465888805,1.4846522543587524,0.13072492997038848,3.3102587568317214,2.7796666705950206,-0.5486462871286099,1.2740613179026308,0.7619717342566339,-0.4587307771092808,6,0.06060606060606061,18.666666666666668,1.3019345153051503,6.333333333333333,10.888888888888888,10.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/155_576.mp4,1.8257355979678276,1.132542855378041,-5.316526725580352,1.6955772100847673,1.013912928393917,-4.508529712180897,4.051765098409305,2.530090471625133,-4.4234337128845995,1.326090945044032,1.059744672437309,0.182074392841692,0,0.0,0.0,0.0,0.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/620_619.mp4,2.469713220552684,1.9986854462304287,0.06380719828460782,2.5065874228052873,1.9158540587774588,0.12720817050498917,5.533004412576758,4.00248598660179,-0.4496980884531861,2.0080240089951236,1.5440998360459879,0.32822917743038543,1,0.010101010101010102,0.0,0.0,2.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/750_743.mp4,2.4556360373673543,1.635516988990775,-0.7960641249879871,2.3913271506371325,1.5612770410976906,-0.904389300017292,5.3217478368801405,3.651591412244129,-0.724606159540726,1.746672652893264,1.2548897110241382,0.011185568982831719,7,0.07,51.95918367346939,0.6510214072210838,3.142857142857143,1.2653061224489797,3.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/663_231.mp4,1.684004778680832,1.4762480124759534,-0.3333188939001742,1.6799465156654805,1.429464808749761,0.01809639328429499,3.164265803169714,2.79164828889056,0.1303621566819599,1.0833413863946528,0.8952842528057336,0.3945050518102922,1,0.010101010101010102,0.0,0.0,27.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/089_065.mp4,1.9410012077522,1.58595193190248,-0.6849823007574679,1.8957351638012903,1.650038988064101,0.018682206686677895,4.314089879914808,3.7789976224800155,0.05949955815970687,1.5638750319108017,1.1982880042195654,-0.14141158809282475,6,0.06060606060606061,3.222222222222222,1.2230279169592035,5.666666666666667,7.222222222222224,7.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/173_171.mp4,2.3713759790569666,1.828850748693935,-0.27962002377301637,2.3289978185610978,1.819770068622056,-0.3483007992968517,4.961023675875042,4.028098136342982,-0.32011798193391006,1.8219862444292314,1.2975685773450811,-0.4090272961791451,4,0.04040404040404041,6.6875,0.7968799844282947,3.75,6.1875,6.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/980_992.mp4,1.9390519039580738,1.5182064241290523,0.31510905485740154,2.032945642223653,1.6102246857304616,0.5520906375109994,3.984649065916724,3.327303909676316,0.7583831351460332,1.3695860035904677,1.0381598513269716,0.17726325183156236,2,0.020202020202020204,1.0,0.0,39.0,9.0,6.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/244_822.mp4,2.3221082475222525,1.8236987839482395,-0.6354107401036622,2.31291504904837,1.6574827072114786,-0.7611955123771141,5.230861178942286,4.371975199897115,-0.49732636413226045,1.803381327698862,1.193786522074505,0.029605669150738794,5,0.050505050505050504,50.8,0.9578191601218388,2.8,0.5599999999999999,2.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/307_365.mp4,1.6942896579123776,1.4132951036936738,0.5885410300736691,1.7331012070563978,1.4480225981882475,0.4183058866758291,3.3553150331453603,2.7631807343942514,0.6444429923949837,1.4448127536988615,0.9809219450063427,-0.14619687054000452,3,0.030612244897959183,0.0,,4.333333333333333,10.888888888888891,7.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/436_526.mp4,1.9839679051833317,1.6397611428463539,-0.12195539016262821,2.000415845219593,1.6232363547759259,-0.700357609250401,5.090796792956397,4.079377217755129,2.745444374211901,1.5182625442702022,1.2259492661441027,0.16909899886332458,6,0.06060606060606061,11.25,-0.41077396919996134,8.0,49.666666666666664,20.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/291_874.mp4,2.4280959277318868,1.5879754578410075,-0.6885754373301645,2.3668208120140535,1.4756392512269052,-0.4289069474769657,5.2451104185307535,2.9895530123005765,-1.8708248430981174,1.9119182298052313,0.8739478376222913,-0.8933008837398916,5,0.05,29.840000000000003,1.1378371963372331,4.6,18.24,11.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/707_705.mp4,2.479616267365425,2.053265459122773,-0.06917232928768817,2.441336264019427,2.115001052767399,0.0692275799712162,5.109740722373782,4.422957807436754,0.16407331030982458,1.5905129341352133,1.2292004467422692,-0.11166982785686869,2,0.020202020202020204,20.25,0.0,2.5,0.25,1.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/247_229.mp4,2.162229839565079,1.5288159528198846,-0.15779597681544363,2.100286690776449,1.5420715905520026,-0.5786604896133272,4.216920376727952,2.9647351843683025,-0.6727567654551551,1.3994314685389313,1.0611055273956904,0.20579886032468578,3,0.03,122.0,0.13506152278474076,4.666666666666667,1.5555555555555554,3.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/678_460.mp4,2.2724155862432287,1.7895247162118089,-0.8805813730979952,2.322920995933982,1.7497474221793439,-0.8754255079518252,5.227826891302266,3.695216222240297,-3.7749463077870864,1.7290870918837125,0.9227697353357209,-2.799919986577645,0,0.0,0.0,0.0,0.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/284_263.mp4,2.0054006729272627,1.690743123858024,-0.13476897385320236,2.005019379952739,1.7021297206863493,-0.4595001437447296,4.551876088544149,3.7925955847924055,-0.21091992831560474,1.6384408388751557,1.172814406504244,-1.0220802071410924,8,0.08,61.75,1.7929319636888315,2.875,1.859375,4.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/482_465.mp4,1.8583135760812137,1.600598551314269,0.29702517326559685,1.8083306965457593,1.5221395837184373,-0.3676725866608148,3.658250807787821,3.069539437999878,-0.3834110500102464,1.197471799855885,0.9163364290549497,0.47390381685525146,2,0.02,4.0,0.0,3.5,2.25,3.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/423_421.mp4,1.7957712567161295,1.4083751680274845,-0.16064769861434888,1.772541834079805,1.459950739923653,0.16044159136528097,3.320840853592212,2.830002336820124,0.3940466551026749,1.114156797133682,0.8466639082238259,0.5819122435586389,8,0.08080808080808081,1.9375,1.5643042434590073,3.5,3.0,4.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/637_427.mp4,2.1675318172695524,1.8001612085792318,-0.206715639627502,2.047436030344965,1.5268161978285166,-0.25484344893345784,4.6782996522044975,3.6888273244736918,-0.6048251675529414,1.396472318085253,1.019061701988875,-0.4657369552187087,2,0.020202020202020204,756.25,0.0,4.0,1.0,2.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/656_666.mp4,1.9828986320544186,1.731247369518497,0.5016889902961478,1.963516323364592,1.6981464344258441,0.2993010935109557,3.787599976869467,3.197091430542735,0.7453330172776255,1.2452346348285632,1.0324533561063394,0.5096898308053126,0,0.0,0.0,0.0,0.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/634_660.mp4,1.9712176390890113,1.477256113083094,-0.5511394045251891,2.0337340584836086,1.3478467753016106,-1.1580529073655192,4.339157196552457,3.0696554009563437,-1.5435752956001534,1.5363702788847269,0.9195733510995591,0.5664589065800184,7,0.07,1.1428571428571428,0.701560760020114,6.714285714285714,36.20408163265306,18.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/008_990.mp4,1.8291499156366025,1.5313185251072092,0.105456876437185,1.8369639516216736,1.5749381040032566,0.4207919024029897,3.8159570187628713,3.2851944616711686,0.3949695721323886,1.221860729397785,0.982452022899951,-0.27722325684577537,4,0.04040404040404041,0.5,0.0,7.75,34.1875,13.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/479_706.mp4,2.3656808002304484,1.9602039306617371,0.11312498014439339,2.4051271485791674,1.9683625710100476,-0.15065079641327095,5.353266380346769,4.597186793379036,-0.41042475273047774,1.779041249536736,1.3818600915492412,0.08752760835206704,1,0.010101010101010102,0.0,0.0,3.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/399_488.mp4,2.000711875395547,1.6214302272413552,0.9578412573873282,1.8672625973396073,1.593653382340038,0.41622529977877065,4.23772082175737,3.573467183773832,0.5216670375915518,1.346261248419656,1.0151908736727666,0.38076660319950706,5,0.05,1.04,-0.27154541788363973,6.0,49.2,18.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/255_214.mp4,2.0479670817064823,1.5236335306191566,-1.201011266292155,2.0112310507435462,1.7148469081182867,-0.2761441376440731,4.6662065136225985,3.7008865242249804,-1.3781188175184746,1.6586483968887296,1.33333074225864,0.052866092023436596,2,0.02,256.0,0.0,2.5,0.25,1.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/383_353.mp4,2.342485674482172,1.9679340785422865,-0.7162724057631772,2.3841329370631246,2.1053530211541243,0.22194290566266597,5.138956417272414,4.409866493441596,-0.23300781434201967,1.6756443424782252,1.3126085960467075,0.10738074483490255,2,0.020202020202020204,110.25,0.0,2.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/303_309.mp4,1.6788500017028223,1.0392966122345493,-1.6156146112938252,1.7351831772733646,1.2283035607533497,-0.6524140264667613,3.5370286129145545,2.499534560340851,-0.6635852886114892,1.2515706335433827,0.7711235824199172,-0.8837355652847534,9,0.09090909090909091,3.728395061728395,1.0567431730457704,7.555555555555555,41.80246913580246,20.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/530_594.mp4,2.679759708622033,1.1282913650703443,-3.9388628092357543,2.7388293758225273,1.2615814289852443,-4.169500320375385,5.755903456039313,2.926642265499268,-3.445706829688196,1.898123994079123,1.036287622061918,-0.9004309521137941,0,0.0,0.0,0.0,0.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/445_494.mp4,2.1470631418355706,1.6861380208008407,0.4029454675411217,2.3818957102952902,1.9390112188925581,0.5180028841567131,4.912625156615742,4.031960047645818,0.7103289003012608,1.5363476743413538,1.1480749964393602,0.4474646925113693,4,0.04040404040404041,18.5,0.7917406746876341,4.25,8.1875,7.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/036_035.mp4,2.0363592491781843,1.6373629530846192,0.5651195552197905,2.086734355931127,1.7116972612497063,1.1565585705870687,4.172379755891455,3.401062005553054,1.6543770066944918,1.4713226963299906,1.1243430715337492,-0.1509205999918156,9,0.09,7.283950617283949,1.5610858715022085,3.111111111111111,1.654320987654321,4.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/458_722.mp4,2.0265429241491706,1.3847228170460122,-1.123202011684275,2.002732388116895,1.4518362761528705,-0.5680297048007378,4.623246308119085,3.2921079849052135,-0.632294617025855,1.690939755233454,1.1009711589606677,-0.015055170024347902,1,0.01,0.0,0.0,4.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/322_315.mp4,2.40670157775231,1.8287025495541405,-0.44821340713221736,2.3232641799333793,1.9107131658184873,-0.007257450902043475,5.265144950942768,4.390509126671837,-0.3848501824521381,1.4657599433680293,1.0456807400904626,0.29847742200608507,1,0.010101010101010102,0.0,0.0,4.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/793_768.mp4,2.2658415348460093,1.9063789627186059,0.11849192341464324,2.1360912606400353,1.7948504799278282,0.5828060632807407,4.652857433680024,4.003999192117231,-0.06925421142478523,1.771036653563739,1.2845896299436894,0.48184891404100166,2,0.020202020202020204,0.0,,22.0,400.0,40.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/891_876.mp4,1.9993580727447733,1.542562300844197,-0.2010461507728087,1.9787403614728312,1.6191382933293736,0.187023077112736,4.218795730725141,3.5149684761507243,0.0820640046186865,1.6580339427047537,1.0704977808816059,-1.0615855540026369,7,0.07,0.12244897959183677,2.0412414523193148,13.142857142857142,112.97959183673468,33.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/510_528.mp4,2.195292247323381,1.7219600315133359,0.6454172024868773,2.1801064296712123,1.6145952737193618,0.5900482365959792,4.9109053432325664,3.8118221252024873,0.8899577356365418,1.5762745163332144,1.104642868125762,0.08232786282280928,8,0.08421052631578947,1.359375,0.7172063164087318,8.125,43.109375,21.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/263_284.mp4,1.8994314623967354,1.692471986849188,-0.16866601688688182,1.885331538658071,1.6344251555622014,-0.34621165254322517,4.343004678731908,3.8958989137588373,0.21808500722461302,1.4890653650353272,1.2183124472249198,0.5256630551247808,0,0.0,0.0,0.0,0.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/729_727.mp4,1.7242201790850864,1.4510281650102295,0.19559743672306967,1.7031170347447757,1.4379428091908713,-0.6554324000114612,3.4791379546408194,2.9556949152043703,0.6248613125832897,1.371512593051167,1.1236124983178006,1.2107767879321487,0,0.0,0.0,0.0,0.0,0.0,0.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/519_515.mp4,1.9930435829066446,1.598998164581022,0.23473970998064525,1.9640913172877241,1.6082119806959507,-0.5447120454328366,3.9300386972744143,3.1747845932663252,-0.5584928077339318,1.2846206431316896,0.9089263675903059,0.7146106695398529,7,0.0707070707070707,3.959183673469387,0.9215029974011182,10.285714285714286,83.06122448979592,24.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/230_204.mp4,2.0473126723255617,1.678764095957028,-0.050807727973332724,2.0692193774503997,1.6391428877701546,-0.17599229905540856,4.828295153589889,4.122533981626779,-0.06896122204252521,1.5918973095016355,1.2016076192326537,0.09115228358581344,4,0.04040404040404041,78.5,0.647005583674892,10.0,53.5,17.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/556_588.mp4,2.117296414735897,1.5115526961338652,1.1473902960131226,2.039782164517045,1.5830951543713565,1.671770154770139,4.260009731810917,3.1934074185411743,1.1040992294050282,1.497301068518548,1.041511530782721,1.134908058479263,8,0.08,15.359375,1.0027958396630776,3.375,1.234375,3.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/815_730.mp4,2.4451620980703526,2.110028496525219,-0.004688425820436213,2.386342382163005,2.0439496650820024,0.04841955803398776,5.124553459454676,4.494576414065839,0.3667504684545715,1.6531303451346107,1.3016142052087785,-0.01968001689461094,2,0.020202020202020204,0.0,,38.5,1260.25,71.0,Deepfakes
/workspaces/proyecto/workspace/src_c40/Deepfakes/071_054.mp4,2.2312592134873195,1.736087788847456,0.6371687698256432,2.1788697998012223,1.73475471082651,0.14792543573377523,4.165514913982516,3.375341152499996,0.060764294222500105,1.384664062793944,1.0486714149433976,0.5030536239957646,9,0.09090909090909091,2.0,1.1785113019775793,7.444444444444445,25.135802469135804,12.0,Deepfakes
