emd_y_mean,emd_y_variance,emd_y_range,emd_cb_mean,emd_cb_variance,emd_cb_range,emd_cr_mean,emd_cr_variance,emd_cr_range,label
0.1108286304758735,0.003777534544849159,0.23648252901707917,0.09250780692984223,0.004175873025176244,0.29713419459079393,0.07844238171164337,0.002112596193511752,0.21368379292048661,Deepfakes
0.0656882093594991,8.057657343755396e-05,0.039811339526362614,0.06996901572868063,0.0001756364998491242,0.07139265377832761,0.051411697586693235,7.591407814960376e-05,0.03898749178346516,Deepfakes
0.06404870317547948,0.00032733845166727925,0.08005398909455724,0.0533529408528311,0.0004959535946868526,0.0869026860216219,0.06785685405566702,0.0002604378303914547,0.0888994878658462,Deepfakes
0.08497814661197102,0.00023152859447510664,0.05526328468841839,0.07651570190744597,0.00012465669180175855,0.05754720144321953,0.05795918828494902,0.0004894836629537755,0.11085453343899779,Deepfakes
0.061620541604071974,0.0005077415784008131,0.08855159351670394,0.06263203356735472,0.00058170684643455,0.08809500134739598,0.06514100228262924,0.0010723728620468573,0.10968550676341376,Deepfakes
0.0824162079602842,0.0002866579652267129,0.07909658678313393,0.04801992361123452,0.00022035810494983393,0.05143285283167157,0.0508615199893696,0.00019102656535522326,0.05550627907533549,Deepfakes
0.057712696092727694,0.00032340701133759406,0.05470918558258188,0.059653803764099095,0.0005407765959577621,0.0825343516183786,0.038848545396752664,5.7871976073981225e-05,0.0507840858473311,Deepfakes
0.04119857972562874,9.491551776259926e-05,0.03735252476348917,0.06563795588693476,0.0004688872391512878,0.09244200103516859,0.06527013189095189,0.0003044020646153231,0.06329270229360526,Deepfakes
0.06438846692621994,0.00026713378675600997,0.06603234756440035,0.05707794935215658,0.00022883619476440114,0.07174837981976888,0.08193005923691686,0.0005401873480383037,0.10883005100882219,Deepfakes
0.0602034792990769,0.00026802580338596547,0.06463777605685402,0.07856422501420127,0.0018446856218906297,0.14927459619523847,0.06562941309804478,0.0008786603956652575,0.11892814003490088,Deepfakes
0.02885550595709951,2.6110547275973714e-05,0.024818086056312205,0.02638644178881107,4.853212150416049e-05,0.024437662383625144,0.02157459762259921,7.279870723076271e-05,0.04149807648342575,Deepfakes
0.07320846952985627,0.00041031890874067246,0.07717572779587181,0.08440759404705293,0.0009487907151774891,0.08838778712576209,0.08372437846166651,0.0013106391685451314,0.1040087610906814,Deepfakes
0.06094861995933625,0.00019808629710065337,0.05112347364863064,0.07852145502390787,0.0009935226041067192,0.09435825371155296,0.07985824340978864,0.0010925934527449472,0.10714044947009892,Deepfakes
0.040840558932349086,9.212794942623383e-05,0.046652572075655416,0.02529409135588887,7.421502880406526e-05,0.0486071646773787,0.028197520276961235,5.44033176774727e-05,0.034208051173258536,Deepfakes
0.03953873841366899,0.00011975942532289133,0.04883706684890607,0.04786548747164364,0.0003929246047412556,0.08685968428331323,0.061591946870405645,0.0008358450296507736,0.13153350906781502,Deepfakes
0.043724702056419665,0.0002583406260252093,0.08202519749165306,0.0341627001527446,0.00022087608468683242,0.06710874043462155,0.036034593677695084,8.776209153365512e-05,0.05637359861522587,Deepfakes
0.05338982335926546,0.00026340134618515305,0.07988543706604039,0.04454324806521948,0.00015663212953088884,0.06260416537434303,0.037735004201491874,0.0008188007690341741,0.13836581340907578,Deepfakes
0.025398472895376608,5.65959048028145e-05,0.027890870341395327,0.020562648671401947,5.232572176539464e-05,0.030756104357683767,0.025454832253672045,0.00010247626767583176,0.035950331969508004,Deepfakes
0.0600551106616121,0.0002832058701928649,0.07897388777983944,0.03778196834736508,0.0002306404213433465,0.06410112347798831,0.04311529426816995,0.0002632457089475254,0.07214867129940092,Deepfakes
0.0496496014954632,3.658317098249786e-05,0.029757136497295715,0.05619795662837321,0.0001558971998113083,0.047776718965276646,0.05084254133082257,0.00010493200125988876,0.040229751716481854,Deepfakes
0.03428895280914572,0.00018236906920966015,0.0625645729820881,0.032255293095127195,0.0001398165539063318,0.05899323758534758,0.028172087328777705,0.0001508038790533965,0.05596608715274153,Deepfakes
0.056645542892281714,0.00027283280392474034,0.05869489075583902,0.049644906990565965,8.98181559269718e-05,0.04286422294744885,0.051314749858035115,0.0002189795877631407,0.05554837318517352,Deepfakes
0.05740619477991125,0.00015650638654677232,0.05622408744233796,0.09399372292068989,0.0009446947844209027,0.10270591077316385,0.057506989883686674,0.00033535782601025547,0.07139068303447398,Deepfakes
0.059011866907284063,0.00010117146532214488,0.03854866505014835,0.03950889247156768,0.0001404083136723328,0.04692978281732019,0.05059530648805712,0.0001618081467821247,0.0455590179957272,Deepfakes
0.04817190058231771,0.00024980463568522615,0.060231865410017814,0.024383159722249782,5.520159445127362e-05,0.03659602384837759,0.02768710037617152,5.2232945412977746e-05,0.034147894276558545,Deepfakes
0.09413382816817605,0.00022476178949265427,0.07425428711482979,0.061475437082442526,0.00021164232585648595,0.06914107081195763,0.05932088766066165,0.0003115289854537827,0.08457548933200909,Deepfakes
0.05599537764736609,0.0007238096213633072,0.1046729194143377,0.03500164237654868,0.00012497380658932884,0.05536562682515031,0.04890438387154914,0.0003052966778136227,0.07140632508643244,Deepfakes
0.04474520074796474,0.00014667357674190583,0.04494235235685375,0.04090658316191309,0.00012770861224842113,0.042743693389443116,0.039145267957515315,0.00017509666531210184,0.05191419530006178,Deepfakes
0.17078387359898659,0.005207987735089247,0.2513532726002636,0.22046467413856327,0.006618015223624676,0.2631146407615882,0.294560991007885,0.01477218444413549,0.44857463503522266,Deepfakes
0.0666897116599843,0.00018254818741579148,0.07949296684011348,0.058183358814684366,0.00022415059392785495,0.0760586004853431,0.05121335919585772,0.00015240412259561378,0.058733881429785424,Deepfakes
0.04438059672018205,0.00032359123923483943,0.07184089320708953,0.043219999528711896,0.00011877310053960493,0.03985924668557869,0.032464402496201174,0.0002176773757819442,0.05692827905639243,Deepfakes
0.045866294858020226,6.395125693861852e-05,0.03119405143840448,0.023741427928505705,4.4189536467591345e-05,0.02354197380146026,0.030850390109798956,4.1773752891142295e-05,0.031806742222692266,Deepfakes
0.08551181894842966,0.00043125748289770007,0.09454879767960644,0.06516614376676726,0.00022579990475052775,0.07663446386595264,0.05692930863875861,0.00015536753265467547,0.059236412566013016,Deepfakes
0.0913001013578918,0.001109216126233959,0.16084170890153116,0.08938894831462736,0.0006427180836986944,0.09138720749642168,0.0648632643710396,0.0003030015110846257,0.07199746415577793,Deepfakes
0.05440924188061486,0.00034107204386216573,0.06276196254367784,0.04021222325655004,0.00014376963340790035,0.056496480350090125,0.05400784636975904,0.00026951865342609844,0.07276876230992521,Deepfakes
0.04757006228610838,0.0001014045752311188,0.0359414264827846,0.04329731411523986,0.0001833553359595219,0.05223322443412098,0.04885839452457645,0.0006216277822417226,0.08692360106486889,Deepfakes
0.07252115735900118,0.00017823131653270385,0.05758777609041877,0.07866543861689684,0.0010893601107387226,0.12473349525773861,0.079839837169854,0.00041396961569960055,0.09263681080517482,Deepfakes
0.11415187367814544,0.0013704190860197316,0.12395726761519932,0.0806970326733323,0.0007899183108573701,0.09300044590455908,0.09228051729300443,0.0022940963516000774,0.16304705202446101,Deepfakes
0.08281169213751369,0.000390400838622994,0.0851728656822473,0.052190666274617534,0.0001987583446685413,0.060377276613606756,0.06199349503573397,0.0002009588210375965,0.06333467864243857,Deepfakes
0.04001812166964868,4.67479397724623e-05,0.03336624548160545,0.03602465764418855,8.270821228971597e-05,0.03540878269749782,0.04478254007031783,3.3340614046200215e-05,0.02408848592517157,Deepfakes
0.07985925875883114,0.0003072610535980978,0.10020198916950357,0.0677723971116361,0.0003318139033819093,0.08372655860244513,0.07311410123353226,0.0008765138434956942,0.13062007433256148,Deepfakes
0.06511796108555504,0.000473256906834937,0.08737773822112717,0.11301586383925825,0.0013734325897060808,0.15741676165321794,0.0856045276993624,0.0024384395432525572,0.16683742501111093,Deepfakes
0.03406061299680867,3.279132993654973e-05,0.022960255928527344,0.0239892868109158,4.637464807562746e-05,0.02989536412973351,0.022421967048669892,6.12618102156452e-05,0.03097053507635813,Deepfakes
0.050352157258037586,0.00057777528539787,0.10410317949421372,0.04192507365659214,0.00014943688389784787,0.046672371664974927,0.04169041591996789,0.00016359378300095473,0.06828849013157945,Deepfakes
0.11968174887941503,0.0018843502472379837,0.1949882929065183,0.0827264500695251,0.00047504916613798175,0.11581686588780725,0.057034962436364786,0.0008524565388133205,0.128278140762981,Deepfakes
0.060668154057787166,0.00020879517831900147,0.06753400537785237,0.03981366608505276,0.00012861437213790503,0.048204858182010694,0.03109841417485792,9.268551533853843e-05,0.04947566020377016,Deepfakes
0.05308174918835532,0.00010843198492386213,0.040949652114943676,0.034251727988349155,0.0001152992114835553,0.04058410269542537,0.04130468441521666,0.00015364105076961794,0.04306187733816577,Deepfakes
0.06466091090339326,0.00012142185695570994,0.0430717463891409,0.05620689842962868,0.00017778244166269716,0.05075444915870904,0.06649262537924673,0.0004188711004330097,0.06779991108123723,Deepfakes
0.1190974691074656,0.001860819332152457,0.18211065148418926,0.09633035736564974,0.0011026329960396157,0.12847648171247764,0.1032831484093982,0.0017633069815419689,0.16210042426368068,Deepfakes
0.11720878589155741,0.0016255835226688855,0.15732703925513158,0.09333113397679041,0.0014145965828060564,0.16101512727782183,0.09062761138294212,0.0011112710735390297,0.14201100641888373,Deepfakes
0.07354415061507467,0.00026875732666375106,0.0522137998404284,0.08896949093441721,0.0002231495108894298,0.06522737195003622,0.06861112534483323,0.00029907495058256517,0.07582881844020015,Deepfakes
0.05830603349527656,0.0004150928805989839,0.08542324521102221,0.050940288839054985,0.0004925049558505497,0.07734441198862088,0.05846479138881411,0.0006536901471608688,0.10490050916282763,Deepfakes
0.040425559090318,8.652733376264722e-05,0.058218270633899415,0.03223467206772985,5.854489990320264e-05,0.03298445948359237,0.03698007775822409,4.4878788800150495e-05,0.030466652345551987,Deepfakes
0.05379890822161801,0.0006471723830668422,0.0865894957139753,0.0444644638699108,7.948759282903629e-05,0.03820368730951278,0.05426466469656646,0.0004805317612737993,0.08170497477864463,Deepfakes
0.052944299508997546,7.798955090808566e-05,0.042578751418141776,0.04154157502918852,6.43722478871521e-05,0.036179984598823885,0.039650301295766764,0.00011507717896314973,0.038653843624701256,Deepfakes
0.05590869289016253,0.00012286424047335315,0.04701271721528824,0.0488750451882699,0.0005031428665255424,0.07896914887382853,0.038483147958449454,0.00022019476993110067,0.05937600245273314,Deepfakes
0.06802455168024281,0.0002442488699206135,0.06458353024429173,0.0743820743972028,0.0004409135872449919,0.09106893235791115,0.06768898757761288,0.00032437249150198805,0.08240463755078867,Deepfakes
0.06767878619717513,0.00020639267255353894,0.060982482288433594,0.036682040223437434,0.00031167325940172975,0.08472732646581826,0.037263571218701295,0.0004129859881545959,0.09988927310167688,Deepfakes
0.07746349034176113,0.00019940714918806817,0.06448223281012844,0.05400507068298025,0.0001883817693426114,0.05954843000903241,0.04933818257459783,0.0007380084267158162,0.13185975937340447,Deepfakes
0.06211463281303064,0.0002173788829175797,0.06462238376160717,0.03781418824877873,7.857135050465245e-05,0.05032259140705826,0.03684320240047961,0.0001726804594759129,0.06495784933786945,Deepfakes
0.05137185341261399,8.781720674755728e-05,0.0372804487116455,0.04948516062371098,9.998076343003008e-05,0.04251510711282519,0.039170678392415795,0.00011017643547204114,0.051123079433780055,Deepfakes
0.048436245029376226,0.00018911165598827601,0.048424712742791295,0.04222933405476896,0.00018953601001446996,0.05767051354190072,0.04343923984900305,0.00013712553397593515,0.05127654927742504,Deepfakes
0.06623863929791834,0.0004567898428426081,0.08909674749514948,0.04457884033352367,0.00012602394811793657,0.04950128282802371,0.05814657533299791,0.0004693852912614574,0.10519850080337564,Deepfakes
0.07233640434958571,0.000504792255919483,0.08148502521606923,0.06129753693651135,0.0005559586368943754,0.08055927353400141,0.05949519714980342,0.00036049451441099676,0.0860580053194708,Deepfakes
0.12023238392230681,0.002586969602265898,0.2418350534330701,0.08878121021230057,0.0011407080861539506,0.17222925318632654,0.1037265142418352,0.001803642128133428,0.19732451580917434,Deepfakes
0.048357637240552524,2.8089084935604636e-05,0.026397898669336978,0.043496893129359615,0.0001105289726130679,0.04798122776417373,0.044887906337380254,9.991582550760378e-05,0.045137994228550166,Deepfakes
0.06506300407364873,0.00013941713237792524,0.06056671563506969,0.05060426406851235,0.00013181232547925626,0.052721612262356866,0.05289785835540248,0.00014464403130576308,0.0618204082698681,Deepfakes
0.05198609474402071,0.00020065567831799625,0.058697024107891245,0.028647849670955617,0.0001532484554936566,0.04301958926755232,0.033137941229019405,0.00025085280948176924,0.05801361766554936,Deepfakes
0.06164614609024631,0.00022622691973403223,0.08721655677668275,0.035034069032194026,0.00019908344970414346,0.08117864560562552,0.037879281326005904,0.0003010496217019838,0.09796812885705439,Deepfakes
0.042503610643479496,5.810320151416629e-05,0.027198745409824192,0.04774064179564783,0.0003301355585240036,0.07616243109613294,0.053342496828652525,0.0007583727847529181,0.12114068143994777,Deepfakes
0.05282998905690838,0.0001674069282425305,0.04993915257670778,0.040650632989911756,0.0001452220561332745,0.04420665471695341,0.07338785123192071,0.0007329676880481397,0.0998203960976716,Deepfakes
0.03614125411978975,2.543210619020647e-05,0.024961282305283154,0.056548618990645984,0.00034555675432243195,0.09486491748613007,0.04813518114553928,0.0003315481585538399,0.09422218018648418,Deepfakes
0.07683304038358942,0.00023943897380246035,0.06108046169201004,0.05104231839473449,0.000255245088289691,0.07461903773527995,0.07458435040947545,0.0003038735645827992,0.09167291237249894,Deepfakes
0.09925886344433694,0.0002584108146011072,0.0727048838155853,0.08401284511331555,0.00010778712030021669,0.0498636768902191,0.07701696748421102,0.00020782723738802008,0.06751549963807807,Deepfakes
0.03536212611551748,0.00010965461601178847,0.04823949216022373,0.02590131287034349,0.0003582720978822447,0.07428140314754757,0.030328701897157577,0.00041103497932164245,0.08125235776941173,Deepfakes
0.0411020111540593,4.2526907209443946e-05,0.03217810490697414,0.04381834668022498,0.00017935332789796227,0.058865627219474234,0.04517645117323755,0.00011502278701344206,0.057239243186851224,Deepfakes
0.0827478272709446,0.00030867784059192006,0.08290309509615743,0.08854245222169846,0.0008523676674545681,0.09064648559283509,0.07545225368464378,0.0007016702548572526,0.1067102589625226,Deepfakes
0.09415718918701275,0.00030978759106968816,0.0660686386321746,0.06594964019542193,0.00032105876521526744,0.07767369372790986,0.08275697002125136,0.0011403861336374442,0.13133523892969293,Deepfakes
0.08087145398132266,0.00021050944660233592,0.0688572064342859,0.054934168693050636,0.00013257990800240945,0.05231560092330135,0.04662704546044023,0.000480978285126528,0.07535872518009214,Deepfakes
0.038863849739477416,2.6297200490684793e-05,0.022763833290257208,0.03680699325584853,0.00013587362673842492,0.06226104868323488,0.03048707253683123,7.987618289303919e-05,0.037845432146695224,Deepfakes
0.03869399789345263,3.371152519092404e-05,0.02207616713127941,0.04921604251995313,5.618111512630003e-05,0.03501812615327775,0.04542241555775587,0.0001400955937083586,0.04272244412625619,Deepfakes
0.002032013120424983,4.3447551408651165e-07,0.002513422645670822,0.001000997153762418,4.8427358574200686e-08,0.0010236314911609007,0.0010585590960916162,5.90809565311979e-07,0.003079997093454063,Deepfakes
0.03865266612910891,0.00016011253226191059,0.041860115179898016,0.06870597328549848,0.0015544206244323842,0.1086580952119167,0.050532553465729185,0.0006163736938298674,0.07158182900652174,Deepfakes
0.08069544887169006,0.0007331445177886562,0.09805781082906731,0.062346023370072105,0.0005149964501890981,0.08450009602658468,0.0683357428837868,0.000948780143521635,0.11192146002680523,Deepfakes
0.07510947624133575,0.0007277506868626263,0.0995187182543108,0.04025158164214705,0.00022134962711919034,0.05719725038266904,0.04236897214441676,0.00018449023467078694,0.06352847061889594,Deepfakes
0.07784925849725853,0.0005955433535892545,0.0804727148829579,0.057816792618369445,0.00021634561357796047,0.04828187674797087,0.04565484883690909,3.3965587872937915e-05,0.02959949192720577,Deepfakes
0.029136954042003643,2.7382589850597795e-05,0.02345676276845164,0.024075990747614594,4.6355146077978916e-05,0.04044002507300671,0.018042630978637123,3.288836194847912e-05,0.022856521586259743,Deepfakes
0.09676645946807469,0.0005974230208411413,0.0883841774078515,0.04637101669463884,0.00015601639466347988,0.07129861013849774,0.041063945262263465,0.00012139794582171807,0.04432614365976231,Deepfakes
0.06820659930121596,0.0002557174771181094,0.06647255444897007,0.035301323113391056,7.436325640203598e-05,0.03798255630627314,0.02906857975396008,9.410455711155045e-05,0.05230656181222705,Deepfakes
0.05583138631125995,0.0004047731203286846,0.09472560357000233,0.03358380587101129,9.34437630455295e-05,0.04134989165879836,0.03777971604572628,9.758393921274007e-05,0.0432228567504442,Deepfakes
0.0655674742397687,7.273701578955452e-05,0.036699464144416966,0.06970484939168674,0.00019980443253487636,0.06527556508221628,0.055884459717473224,0.00017834514002404078,0.064863298481491,Deepfakes
0.0684931770727716,0.0003258742673003612,0.08699843902921167,0.13937485049637263,0.0005561461490754318,0.10821587030541402,0.14333917053462547,0.0006557043715281524,0.1059610052457827,Deepfakes
0.0791746189879271,0.000461144899462068,0.10664676170514464,0.05712019164774634,0.00014412585458842267,0.06564276571116862,0.08790069003542648,0.00032854433212231126,0.07770243272185098,Deepfakes
0.05783810427326003,0.0002873487302211579,0.07446308586679828,0.10002138707849734,0.00036782797593079114,0.08461418290258382,0.09766308459722114,0.0005308579068350551,0.12986595090689887,Deepfakes
0.09172013530181042,0.00035625088320549297,0.06579208775842083,0.09248300256891008,0.00018756248631059764,0.0655762066481425,0.10951141983266323,0.0004545080874739278,0.11719960522424819,Deepfakes
0.0726772725097831,0.0005282251308274576,0.10104955358776807,0.054890817469407945,0.00026345496597070446,0.061401238482414605,0.052162043278681826,0.0002479095146049751,0.06920964149785233,Deepfakes
0.05381942662187075,0.00037651395171261326,0.06059220851931299,0.03917798262175743,0.00031318586544566305,0.06070642816663204,0.04678601467120646,0.00015820943591899936,0.0498503521498647,Deepfakes
0.025798844973382407,3.991046674987136e-05,0.02918207182313335,0.025401596223132778,3.6032209751826886e-05,0.02884540147112641,0.02214790067799728,0.00011459703133649116,0.04079692053431209,Deepfakes
0.048114773061175224,0.0005007654799840109,0.080382887369883,0.047299076812732564,0.0008507931457874664,0.10190516489085734,0.04024060351777371,0.00036346567804848936,0.07428242483111736,Deepfakes
0.0356085400690232,1.3398697209268302e-05,0.0159095170145355,0.04157386736367044,2.8949060299764646e-05,0.0264007550245966,0.048908306060214235,3.375290098478174e-05,0.026863836593798533,Deepfakes
0.11458702655650897,0.00032690246995091543,0.07071636898411356,0.1366710755660205,0.0016147367712493414,0.1294200512485154,0.14297661394486733,0.0014715480167361373,0.15401195766879,Deepfakes
0.043569558704562805,0.0003471322759808354,0.05768666651979655,0.032320179487779516,0.00015360262961679547,0.053471884048621056,0.02882062407475416,0.00012537821926002083,0.04214389326828053,Deepfakes
0.08977908125925058,0.0031048455945180296,0.19186825052612994,0.072356227694699,0.0013235110067848549,0.14305180605588666,0.06443907242247796,0.0005008969722863749,0.08329180822689891,Deepfakes
0.05667909291513892,0.0003913695909583275,0.09243095488523927,0.04125093605155125,0.0006764030437422107,0.13678105383342154,0.03286618774717674,0.0003067483670100169,0.09028668068858996,Deepfakes
0.039341498936760935,5.076939428563665e-05,0.03446397119916369,0.02569622276182225,6.315770550529369e-05,0.04112196359195829,0.033176550623256744,7.385029254443673e-05,0.03382415903800427,Deepfakes
0.05541352842852459,0.0003382119028427471,0.08390285390213617,0.05054872824649652,0.00031669629775224305,0.06652946109428397,0.06301319834240178,0.0005255552745486367,0.09297224408718596,Deepfakes
0.07349847759933761,0.00017267674096990726,0.06562834844974898,0.0545133041284136,0.00046271437221670047,0.09679266754145979,0.04501039907458904,0.0003774883483244657,0.09047323882598594,Deepfakes
0.05412595236753476,0.0006104610008029155,0.08967749341709788,0.05273166071771973,0.0008121419874820222,0.11060839314407127,0.04858608871789385,0.00067979356299934,0.14938360398636372,Deepfakes
0.04401956881627868,9.371133050663681e-05,0.035376105891696714,0.06364251680645538,0.0008168256767148999,0.10739280670336142,0.08782476321642316,0.0007650671325666239,0.12138813038234134,Deepfakes
0.037961379156985345,6.0261823485909845e-05,0.028153104061301084,0.030180185004363244,5.688096382813427e-05,0.030759744709527574,0.0337166952427213,0.0001134540254539032,0.05090074854821294,Deepfakes
0.06158947849634888,0.00023749523874859617,0.0666808019273204,0.08760306414678981,0.0007456031585162046,0.11428928950831689,0.13904212984507427,0.0021511619611966327,0.17762686768203417,Deepfakes
0.06889826188786483,0.0005490994870688033,0.09152851109198715,0.06600553702119427,0.0010211899798883218,0.11973010932510178,0.048824767565538274,0.0001712701266911369,0.07479585410760435,Deepfakes
0.0741158952262803,0.00042879715225105223,0.0714846087249122,0.05146134922911946,0.00030740036498522026,0.07682946331291919,0.06085217342559432,0.00018658094461834401,0.09159113131754948,Deepfakes
0.05560707256604853,0.00014386249899448004,0.043212503323677494,0.05389722413583091,0.00010196969319010499,0.044331274296822404,0.0348827823387879,3.287947057473814e-05,0.026793863835004348,Deepfakes
0.0616675673820524,0.0002810117291560456,0.06795192250982016,0.04288411361838584,0.0002714625279722137,0.0734923022575959,0.024300912811037217,6.667781881663083e-05,0.03927146429296622,Deepfakes
0.050483385188641546,0.00020854809771137601,0.05785522009680748,0.028819524763913987,8.335129917844998e-05,0.03897381381885559,0.031083011895695324,7.969945835412614e-05,0.03733958546175134,Deepfakes
0.04712819568278805,0.00023582507585133652,0.0755728584442009,0.036818631728416006,0.00015892873741605887,0.06435808417207835,0.03718179963271941,0.0002940880073385713,0.07708578458655627,Deepfakes
0.029675029823632067,9.960220726790838e-05,0.04132490870145837,0.02918715854639069,0.0003002780666476524,0.07071532711595006,0.0317892134115132,0.0002066246115380338,0.075597947530957,Deepfakes
0.05828277259671475,0.00047795770174251733,0.0806076839233571,0.03614892587709258,0.00012357403677250832,0.046325333122153166,0.04029202379624236,0.00018116205932404948,0.0668061545510801,Deepfakes
0.0326566528111178,5.020291223893515e-05,0.0270934085273174,0.028316717511629782,0.00011058338344898981,0.040467030359637786,0.059508567300829956,0.00019931170038016188,0.06998241903454532,Deepfakes
0.0301489195557013,9.129369801703089e-05,0.03530480283525494,0.029994042461874586,0.0001285406549242158,0.053356117160155425,0.020436914826654124,9.29465560948074e-05,0.04515829196078085,Deepfakes
0.04872176742450338,9.059288322050669e-05,0.03993110269567343,0.06396148290942087,9.110675392579527e-05,0.041855124497098814,0.06461338878960142,0.00047836387008852086,0.09327603470408342,Deepfakes
0.062251667103067884,0.00023353099503148683,0.06413719917351585,0.0418969492782621,9.811879118347472e-05,0.04745036695437869,0.03715127149689378,0.00016052511352066489,0.05794348640273264,Deepfakes
0.046240294510706416,0.00012982736241918427,0.04789787104829662,0.034572598416701544,6.0785466861956614e-05,0.031755361499462606,0.037467468478949884,0.00011355778847245143,0.03873002406948826,Deepfakes
0.0873471351505461,0.00024564015284540895,0.06350102784178677,0.08078340876699257,0.0005623704014502346,0.1041579122261885,0.072081276863626,0.00018565411361385188,0.04971255401453269,Deepfakes
0.05002588696669216,0.00037009200450894105,0.10984216442234918,0.05046230104970334,0.0008487476466333959,0.12464621856823925,0.060114958073028475,0.0013582219587061199,0.1631727567962043,Deepfakes
0.05794712168592926,8.42284870544335e-05,0.04417103378293012,0.08224959425712194,0.0007154785247238933,0.12190733142335103,0.029128695398686563,8.198251178088068e-05,0.04820728349480262,Deepfakes
0.04680987915548775,0.0003474324109018319,0.0772600049425075,0.05468628265680906,0.00012935255840487478,0.0470409955308449,0.04709722691373803,0.00019758022900014287,0.052411423733121826,Deepfakes
0.0359973682165156,8.479396072205272e-05,0.04093312890301335,0.039537964061230585,0.0005021696601613193,0.08026205262565785,0.03472443854973482,0.00023058204364971178,0.060308653390615044,Deepfakes
0.103607468746023,0.0007364954875145462,0.08944493368232183,0.07122837288612206,0.0004906339496409302,0.09642242115331522,0.11899956433377822,0.0014840555124097448,0.11155164234347889,Deepfakes
0.044435361538464405,0.00010760595988699968,0.03733759957776139,0.031449755359710896,0.00014391854186371645,0.04301344363950649,0.04604542366119105,0.00025289839893445355,0.0572720651998497,Deepfakes
0.042012797860251604,0.0001512713700221194,0.04542790217898387,0.026455296226833597,6.690394599820942e-05,0.044407215467514506,0.03376319656674906,0.0002278314161015643,0.05203507371150713,Deepfakes
0.08001800492691143,0.0002497958292785573,0.08449504346094605,0.06199599392104254,0.0006947490725156477,0.124900818094831,0.04218953759974034,0.0002880253366990979,0.07546083866482083,Deepfakes
0.08257116192911225,0.00032952158313853333,0.10484097030097841,0.06896242972888002,0.000319150682475473,0.07763290669817507,0.06621667477379363,0.0001934917459193593,0.0677716461367134,Deepfakes
0.06561088792810434,0.0001926009671886054,0.08953217082911147,0.05564804905273002,0.00026276173699223013,0.06084074033474535,0.06815256840990347,0.0004142257442374392,0.08297820669927634,Deepfakes
0.09374088753098642,0.000905967893342754,0.14903488998192627,0.06359026209341921,0.00045988754527442216,0.08353463858911325,0.10689863361387625,0.0022424350856732798,0.18780499055409056,Deepfakes
0.07114803088350974,0.0002526415342815339,0.07891515802341781,0.05587410001696063,0.0002724525946169167,0.08173811075697832,0.05632761900289515,0.00027915323967255337,0.07627269108875238,Deepfakes
